N,D,bonus,condition,seed,update,eat0,eat1,selectivity,prevalence,zaps,ret
12,100,8.75,none,0,64,94.60546875,99.5234375,0.0,0.0,21.3515625,-10.852018356323242
12,100,8.75,none,0,65,96.8203125,99.26953125,0.0,0.0,21.18359375,-11.077670097351074
12,100,8.75,none,0,66,95.4609375,99.5546875,0.0,0.0,20.96875,-10.791015625
12,100,8.75,none,0,67,94.55078125,100.421875,0.0,0.0,21.09375,-10.622655868530273
12,100,8.75,none,0,68,95.09765625,99.828125,0.0,0.0,20.7109375,-10.78173828125
12,100,8.75,none,0,69,96.3046875,99.40234375,0.0,0.0,20.4921875,-10.889715194702148
12,100,8.75,none,0,70,95.3671875,100.0703125,0.0,0.0,20.4140625,-10.535970687866211
12,100,8.75,none,0,71,95.83984375,99.8671875,0.0,0.0,20.484375,-10.797298431396484
12,100,8.75,none,0,72,95.5,100.015625,0.0,0.0,20.44921875,-10.806510925292969
12,100,8.75,none,0,73,95.1328125,100.40625,0.0,0.0,20.0859375,-10.676628112792969
12,100,8.75,none,0,74,96.6875,99.55078125,0.0,0.0,20.07421875,-10.7529296875
12,100,8.75,none,0,75,96.5546875,101.046875,0.0,0.0,20.41015625,-10.816081047058105
12,100,8.75,none,0,76,95.80078125,100.984375,0.0,0.0,20.02734375,-10.695671081542969
12,100,8.75,none,0,77,95.77734375,100.9140625,0.0,0.0,20.32421875,-10.723567008972168
12,100,8.75,none,0,78,96.94921875,100.69140625,0.0,0.0,20.16015625,-10.930793762207031
12,100,8.75,none,0,79,95.65625,101.54296875,0.0,0.0,20.23828125,-10.674154281616211
12,100,8.75,none,0,80,95.4921875,101.8671875,0.0,0.0,20.078125,-10.413021087646484
12,100,8.75,none,0,81,96.2421875,100.56640625,0.0,0.0,19.98828125,-10.795931816101074
12,100,8.75,none,0,82,96.51171875,102.1484375,0.0,0.0,19.44921875,-10.437826156616211
12,100,8.75,none,0,83,96.765625,103.09375,0.0,0.0,19.18359375,-10.380241394042969
12,100,8.75,none,0,84,96.55859375,102.890625,0.0,0.0,19.55078125,-10.553581237792969
12,100,8.75,none,0,85,96.13671875,102.98828125,0.0,0.0,19.94921875,-10.514616012573242
12,100,8.75,none,0,86,96.21875,103.1328125,0.0,0.0,19.33203125,-10.607096672058105
12,100,8.75,none,0,87,96.140625,102.4921875,0.0,0.0,19.30859375,-10.496061325073242
12,100,8.75,none,0,88,97.37890625,102.80078125,0.0,0.0,18.7890625,-10.424479484558105
12,100,8.75,none,0,89,96.3359375,104.23828125,0.0,0.0,19.2421875,-10.177116394042969
12,100,8.75,none,0,90,96.65234375,103.703125,0.0,0.0,19.02734375,-10.24619197845459
12,100,8.75,none,0,91,96.58984375,103.93359375,0.0,0.0,18.984375,-10.445052146911621
12,100,8.75,none,0,92,95.26953125,104.62890625,0.0,0.0,19.23046875,-10.155046463012695
12,100,8.75,none,0,93,96.62109375,105.21875,0.0,0.0,19.28515625,-10.226758003234863
12,100,8.75,none,0,94,96.640625,103.36328125,0.0,0.0,18.625,-10.067447662353516
12,100,8.75,none,0,95,96.609375,103.51171875,0.0,0.0,18.80859375,-10.215234756469727
12,100,8.75,none,0,96,95.3984375,104.59375,0.0,0.0,18.96484375,-9.651008605957031
12,100,8.75,none,0,97,96.74609375,105.43359375,0.0,0.0,18.3828125,-9.984798431396484
