N,D,bonus,condition,seed,update,eat0,eat1,selectivity,prevalence,zaps,ret
12,100,2,none,4,128,95.25390625,111.5078125,0.0,0.0,15.96484375,-8.613932609558105
12,100,2,none,4,129,96.390625,110.73828125,0.0,0.0,16.19921875,-8.913021087646484
12,100,2,none,4,130,94.94921875,110.99609375,0.0,0.0,15.56640625,-8.579167366027832
12,100,2,none,4,131,96.79296875,112.1796875,0.0,0.0,15.77734375,-8.742805480957031
12,100,2,none,4,132,95.26953125,111.79296875,0.0,0.0,15.98046875,-8.511393547058105
12,100,2,none,4,133,94.33984375,112.61328125,0.0,0.0,15.97265625,-8.241666793823242
12,100,2,none,4,134,96.296875,111.51171875,0.0,0.0,15.2734375,-8.549381256103516
12,100,2,none,4,135,96.8828125,111.42578125,0.0,0.0,15.30859375,-8.647688865661621
12,100,2,none,4,136,96.578125,111.41796875,0.0,0.0,15.42578125,-8.73828125
12,100,2,none,4,137,95.796875,112.46484375,0.0,0.0,15.11328125,-8.311979293823242
12,100,2,none,4,138,96.65625,112.7734375,0.0,0.0,14.98046875,-8.514909744262695
12,100,2,none,4,139,96.56640625,111.9453125,0.0,0.0,15.1171875,-8.549869537353516
12,100,2,none,4,140,96.078125,112.29296875,0.0,0.0,15.3046875,-8.34873104095459
12,100,2,none,4,141,95.22265625,111.29296875,0.0,0.0,15.3828125,-8.49043083190918
12,100,2,none,4,142,95.1640625,112.17578125,0.0,0.0,15.2421875,-8.341764450073242
12,100,2,none,4,143,96.22265625,112.4453125,0.0,0.0,15.06640625,-8.318424224853516
12,100,2,none,4,144,96.7890625,113.19921875,0.0,0.0,14.69140625,-8.227409362792969
12,100,2,none,4,145,96.1328125,112.45703125,0.0,0.0,14.63671875,-8.200033187866211
12,100,2,none,4,146,95.46875,113.33203125,0.0,0.0,14.30859375,-8.085254669189453
12,100,2,none,4,147,95.83203125,113.515625,0.0,0.0,14.453125,-8.123567581176758
12,100,2,none,4,148,96.21875,113.20703125,0.0,0.0,14.24609375,-8.327343940734863
12,100,2,none,4,149,96.22265625,113.234375,0.0,0.0,14.44140625,-8.279459953308105
12,100,2,none,4,150,96.02734375,112.90625,0.0,0.0,14.5078125,-8.177701950073242
12,100,2,none,4,151,95.7109375,113.05078125,0.0,0.0,14.58984375,-8.194597244262695
12,100,2,none,4,152,95.765625,114.42578125,0.0,0.0,14.42578125,-7.962141990661621
12,100,2,none,4,153,95.8828125,113.83984375,0.0,0.0,14.125,-7.916374206542969
12,100,2,none,4,154,96.046875,113.52734375,0.0,0.0,13.859375,-8.106412887573242
12,100,2,none,4,155,97.375,113.5390625,0.0,0.0,13.7890625,-8.225423812866211
12,100,2,none,4,156,96.22265625,114.12109375,0.0,0.0,13.76953125,-7.879687786102295
12,100,2,none,4,157,95.6171875,115.171875,0.0,0.0,13.59375,-7.77392578125
12,100,2,none,4,158,95.55078125,114.1875,0.0,0.0,13.5546875,-7.911946773529053
12,100,2,none,4,159,95.21484375,113.9609375,0.0,0.0,13.703125,-7.798763275146484
12,100,2,none,4,160,95.45703125,114.20703125,0.0,0.0,13.8828125,-7.7809576988220215
12,100,2,none,4,161,94.88671875,115.21875,0.0,0.0,13.99609375,-7.60312557220459
12,100,2,none,4,162,96.71484375,114.80859375,0.0,0.0,12.85546875,-7.599999904632568
12,100,2,none,4,163,96.51171875,115.59375,0.0,0.0,13.328125,-7.752278804779053
12,100,2,none,4,164,95.94921875,115.98828125,0.0,0.0,13.19921875,-7.605111122131348
12,100,2,none,4,165,96.53515625,115.66015625,0.0,0.0,12.94140625,-7.484212398529053
12,100,2,none,4,166,95.08984375,115.87109375,0.0,0.0,13.05078125,-7.408528804779053
12,100,2,none,4,167,96.5703125,114.328125,0.0,0.0,13.25,-7.823014736175537
12,100,2,none,4,168,96.34765625,115.09375,0.0,0.0,12.90625,-7.500553131103516
12,100,2,none,4,169,97.01171875,114.9375,0.0,0.0,12.87890625,-7.697070121765137
12,100,2,none,4,170,95.9140625,115.984375,0.0,0.0,12.62890625,-7.352409362792969
12,100,2,none,4,171,96.77734375,114.9296875,0.0,0.0,12.6484375,-7.559537887573242
12,100,2,none,4,172,96.5625,116.16015625,0.0,0.0,12.6171875,-7.565982818603516
12,100,2,none,4,173,95.765625,116.05078125,0.0,0.0,12.46875,-7.342578411102295
12,100,2,none,4,174,96.921875,115.96484375,0.0,0.0,12.3203125,-7.4025068283081055
12,100,2,none,4,175,96.859375,115.6640625,0.0,0.0,12.54296875,-7.451888561248779
12,100,2,none,4,176,94.80859375,116.33984375,0.0,0.0,12.5,-7.059603691101074
12,100,2,none,4,177,97.82421875,116.12109375,0.0,0.0,12.2265625,-7.511849880218506
12,100,2,none,4,178,95.23046875,116.23046875,0.0,0.0,12.078125,-7.211230754852295
12,100,2,none,4,179,96.3828125,116.1328125,0.0,0.0,11.78125,-7.25156307220459
12,100,2,none,4,180,96.1328125,116.26171875,0.0,0.0,12.359375,-7.106835842132568
12,100,2,none,4,181,95.8125,118.8671875,0.0,0.0,11.984375,-7.092220306396484
12,100,2,none,4,182,96.87109375,116.23828125,0.0,0.0,11.76953125,-7.2391276359558105
12,100,2,none,4,183,96.1640625,116.14453125,0.0,0.0,11.91015625,-7.232389450073242
12,100,2,none,4,184,94.45703125,117.60546875,0.0,0.0,12.16015625,-7.009798049926758
12,100,2,none,4,185,95.140625,116.88671875,0.0,0.0,11.83984375,-7.062858581542969
12,100,2,none,4,186,94.86328125,117.7890625,0.0,0.0,11.7421875,-6.980110168457031
12,100,2,none,4,187,95.65625,116.83203125,0.0,0.0,11.328125,-6.849088191986084
12,100,2,none,4,188,95.6171875,117.6328125,0.0,0.0,11.61328125,-6.791471481323242
12,100,2,none,4,189,96.53125,117.30078125,0.0,0.0,11.26171875,-6.990071773529053
12,100,2,none,4,190,94.88671875,117.671875,0.0,0.0,11.48046875,-6.586360931396484
12,100,2,none,4,191,95.69921875,117.9140625,0.0,0.0,11.1328125,-6.740592956542969
12,100,2,none,4,192,94.85546875,118.22265625,0.0,0.0,11.21875,-6.671354293823242
12,100,2,none,4,193,95.11328125,118.3359375,0.0,0.0,11.15625,-6.784993648529053
12,100,2,none,4,194,94.81640625,118.12109375,0.0,0.0,11.0078125,-6.676791191101074
12,100,2,none,4,195,95.1875,118.203125,0.0,0.0,11.3203125,-6.901986122131348
12,100,2,none,4,196,94.80078125,118.48046875,0.0,0.0,11.2578125,-6.573014736175537
12,100,2,none,4,197,95.63671875,118.35546875,0.0,0.0,10.671875,-6.619564056396484
12,100,2,none,4,198,97.70703125,116.546875,0.0,0.0,11.2734375,-7.229297637939453
12,100,2,none,4,199,96.75390625,118.05078125,0.0,0.0,10.93359375,-7.018783092498779
12,100,2,none,4,200,96.359375,118.17578125,0.0,0.0,10.78125,-6.604785919189453
12,100,2,none,4,201,96.5,118.1953125,0.0,0.0,10.96875,-6.847721099853516
12,100,2,none,4,202,96.43359375,118.1640625,0.0,0.0,11.0703125,-6.768521785736084
12,100,2,none,4,203,96.7109375,117.06640625,0.0,0.0,10.6875,-6.887988090515137
12,100,2,none,4,204,96.9375,118.3203125,0.0,0.0,10.76953125,-6.667839050292969
12,100,2,none,4,205,95.578125,118.4140625,0.0,0.0,10.63671875,-6.4860029220581055
12,100,2,none,4,206,95.91015625,118.9921875,0.0,0.0,10.20703125,-6.4555983543396
12,100,2,none,4,207,95.8671875,118.6796875,0.0,0.0,10.57421875,-6.809309959411621
12,100,2,none,4,208,96.22265625,119.28515625,0.0,0.0,10.44921875,-6.704818248748779
12,100,2,none,4,209,96.46875,118.17578125,0.0,0.0,10.48046875,-6.477343559265137
12,100,2,none,4,210,96.484375,118.61328125,0.0,0.0,10.29296875,-6.75839900970459
12,100,2,none,4,211,94.6171875,120.25,0.0,0.0,10.51171875,-6.202050685882568
12,100,2,none,4,212,95.4453125,118.65234375,0.0,0.0,10.05078125,-6.712272644042969
12,100,2,none,4,213,96.23828125,118.90234375,0.0,0.0,9.99609375,-6.582226753234863
12,100,2,none,4,214,96.2421875,119.09765625,0.0,0.0,10.046875,-6.48779296875
12,100,2,none,4,215,95.28125,119.47265625,0.0,0.0,10.00390625,-6.2892255783081055
12,100,2,none,4,216,95.625,119.12109375,0.0,0.0,9.8984375,-6.299934387207031
12,100,2,none,4,217,96.67578125,119.07421875,0.0,0.0,9.90625,-6.617448329925537
12,100,2,none,4,218,95.4765625,119.75,0.0,0.0,10.05078125,-6.37070369720459
12,100,2,none,4,219,95.52734375,118.88671875,0.0,0.0,9.69140625,-6.2531256675720215
12,100,2,none,4,220,96.9765625,118.25390625,0.0,0.0,9.8515625,-6.708919525146484
12,100,2,none,4,221,95.0234375,118.98046875,0.0,0.0,9.77734375,-6.188998222351074
12,100,2,none,4,222,94.70703125,119.61328125,0.0,0.0,9.91796875,-6.147884368896484
12,100,2,none,4,223,95.12890625,119.73828125,0.0,0.0,9.6640625,-6.0319013595581055
12,100,2,none,4,224,96.3359375,120.46484375,0.0,0.0,9.50390625,-6.3131513595581055
12,100,2,none,4,225,95.4140625,120.5859375,0.0,0.0,9.60546875,-6.135026454925537
12,100,2,none,4,226,95.18359375,120.640625,0.0,0.0,9.16796875,-6.142350673675537
12,100,2,none,4,227,95.98046875,120.16796875,0.0,0.0,9.52734375,-6.248763561248779
12,100,2,none,4,228,95.046875,120.0859375,0.0,0.0,9.52734375,-5.975488185882568
12,100,2,none,4,229,96.0703125,120.50390625,0.0,0.0,9.296875,-6.269661903381348
12,100,2,none,4,230,95.41796875,120.80859375,0.0,0.0,9.4609375,-6.074837684631348
12,100,2,none,4,231,96.01953125,120.67578125,0.0,0.0,8.9453125,-6.179231643676758
12,100,2,none,4,232,95.61328125,119.53515625,0.0,0.0,9.2578125,-6.2796549797058105
12,100,2,none,4,233,96.5234375,120.82421875,0.0,0.0,9.578125,-6.119954586029053
12,100,2,none,4,234,94.2578125,120.45703125,0.0,0.0,9.53125,-5.729459762573242
12,100,2,none,4,235,94.19140625,120.81640625,0.0,0.0,9.34765625,-5.830273628234863
12,100,2,none,4,236,96.19140625,121.01953125,0.0,0.0,9.03125,-5.751269817352295
12,100,2,none,4,237,95.5234375,120.0859375,0.0,0.0,9.02734375,-5.909701347351074
12,100,2,none,4,238,95.60546875,120.52734375,0.0,0.0,9.36328125,-6.258073329925537
12,100,2,none,4,239,95.15625,120.9296875,0.0,0.0,9.3203125,-5.96630859375
12,100,2,none,4,240,96.1171875,121.61328125,0.0,0.0,9.09375,-5.946516990661621
12,100,2,none,4,241,96.43359375,119.73046875,0.0,0.0,9.22265625,-6.338314056396484
12,100,2,none,4,242,96.97265625,120.1640625,0.0,0.0,9.03125,-6.287402153015137
12,100,2,none,4,243,96.82421875,119.9140625,0.0,0.0,9.43359375,-6.273080348968506
12,100,2,none,4,244,95.046875,120.61328125,0.0,0.0,8.90234375,-5.8166022300720215
12,100,2,none,4,245,96.34765625,120.6015625,0.0,0.0,8.8671875,-6.064811706542969
12,100,2,none,4,246,95.8125,121.2578125,0.0,0.0,8.8828125,-6.020866394042969
12,100,2,none,4,247,95.5390625,120.28515625,0.0,0.0,8.95703125,-6.067676067352295
12,100,2,none,4,248,95.94140625,120.08984375,0.0,0.0,9.0859375,-6.080501556396484
12,100,2,none,4,249,96.140625,120.8671875,0.0,0.0,9.015625,-6.10009765625
12,100,2,none,4,250,95.53515625,120.63671875,0.0,0.0,8.98828125,-5.86865234375
12,100,2,none,4,251,94.8828125,120.91796875,0.0,0.0,8.765625,-5.900130271911621
12,100,2,none,4,252,95.67578125,120.96875,0.0,0.0,8.640625,-5.69687557220459
12,100,2,none,4,253,94.63671875,120.421875,0.0,0.0,8.90625,-5.77783203125
12,100,2,none,4,254,95.83203125,120.5625,0.0,0.0,8.84765625,-5.8766608238220215
12,100,2,none,4,255,95.4375,120.625,0.0,0.0,8.78125,-5.96201229095459
12,100,2,none,4,256,95.5234375,121.46484375,0.0,0.0,8.64453125,-5.739713191986084
12,100,2,none,4,257,96.68359375,122.30859375,0.0,0.0,8.46484375,-5.839160442352295
12,100,2,none,4,258,96.46484375,121.30859375,0.0,0.0,8.5078125,-5.81601619720459
12,100,2,none,4,259,95.61328125,121.6015625,0.0,0.0,8.51953125,-5.545866966247559
12,100,2,none,4,260,96.33203125,120.86328125,0.0,0.0,8.34765625,-5.849999904632568
12,100,2,none,4,261,95.99609375,121.125,0.0,0.0,8.68359375,-5.868782997131348
12,100,2,none,4,262,94.75,121.421875,0.0,0.0,8.44921875,-5.735254287719727
12,100,2,none,4,263,95.578125,121.48828125,0.0,0.0,8.359375,-5.595736503601074
12,100,2,none,4,264,95.078125,121.5390625,0.0,0.0,8.62890625,-5.614160537719727
12,100,2,none,4,265,94.92578125,122.42578125,0.0,0.0,8.48828125,-5.43710994720459
12,100,2,none,4,266,95.4296875,122.15234375,0.0,0.0,8.18359375,-5.497493743896484
12,100,2,none,4,267,96.37109375,121.12890625,0.0,0.0,7.96875,-5.598372459411621
12,100,2,none,4,268,94.6953125,121.59765625,0.0,0.0,8.33203125,-5.481184959411621
12,100,2,none,4,269,95.1328125,122.06640625,0.0,0.0,8.33984375,-5.423860549926758
12,100,2,none,4,270,94.8125,121.0703125,0.0,0.0,8.3828125,-5.557031631469727
12,100,2,none,4,271,96.3359375,122.0859375,0.0,0.0,8.25,-5.5660810470581055
12,100,2,none,4,272,96.56640625,121.375,0.0,0.0,8.2109375,-5.8107099533081055
12,100,2,none,4,273,95.9453125,121.2109375,0.0,0.0,7.82421875,-5.771321773529053
12,100,2,none,4,274,96.4375,120.6328125,0.0,0.0,8.37109375,-5.829623222351074
12,100,2,none,4,275,96.1484375,121.8203125,0.0,0.0,7.86328125,-5.545280456542969
12,100,2,none,4,276,96.41015625,121.8359375,0.0,0.0,8.234375,-5.738801956176758
12,100,2,none,4,277,94.37890625,123.1171875,0.0,0.0,8.3828125,-5.203841209411621
12,100,2,none,4,278,95.2578125,122.01953125,0.0,0.0,8.1171875,-5.5771484375
12,100,2,none,4,279,96.046875,122.3203125,0.0,0.0,7.80859375,-5.622786998748779
12,100,2,none,4,280,95.703125,121.07421875,0.0,0.0,8.0078125,-5.776986122131348
12,100,2,none,4,281,95.67578125,121.90234375,0.0,0.0,8.17578125,-5.550553798675537
12,100,2,none,4,282,96.03515625,122.80859375,0.0,0.0,7.91796875,-5.5026044845581055
12,100,2,none,4,283,96.1171875,121.76953125,0.0,0.0,7.6953125,-5.3541669845581055
12,100,2,none,4,284,96.02734375,122.31640625,0.0,0.0,8.1171875,-5.580371856689453
12,100,2,none,4,285,95.484375,121.25,0.0,0.0,8.328125,-5.436263084411621
12,100,2,none,4,286,94.70703125,122.79296875,0.0,0.0,8.12890625,-5.397656440734863
12,100,2,none,4,287,95.80078125,122.015625,0.0,0.0,8.05078125,-5.579133987426758
12,100,2,none,4,288,95.5625,122.53125,0.0,0.0,7.984375,-5.303646087646484
12,100,2,none,4,289,95.86328125,123.046875,0.0,0.0,7.60546875,-5.309993743896484
12,100,2,none,4,290,94.13671875,122.40625,0.0,0.0,8.02734375,-5.169173717498779
12,100,2,none,4,291,95.5234375,123.203125,0.0,0.0,7.9140625,-5.49716854095459
12,100,2,none,4,292,95.3125,122.34765625,0.0,0.0,7.98828125,-5.419336318969727
12,100,2,none,4,293,96.04296875,121.6484375,0.0,0.0,7.609375,-5.593814849853516
12,100,2,none,4,294,94.91015625,121.98046875,0.0,0.0,7.98046875,-5.459928512573242
12,100,2,none,4,295,94.83984375,122.80078125,0.0,0.0,7.83203125,-5.4352216720581055
12,100,2,none,4,296,95.0625,123.80859375,0.0,0.0,7.796875,-5.181218147277832
12,100,2,none,4,297,95.26171875,123.890625,0.0,0.0,7.6015625,-5.216732025146484
12,100,2,none,4,298,94.54296875,123.1640625,0.0,0.0,7.796875,-5.243847846984863
12,100,2,none,4,299,94.5625,124.91796875,0.0,0.0,7.46484375,-4.824674606323242
12,100,2,none,4,300,95.265625,122.80078125,0.0,0.0,7.703125,-5.242057800292969
12,100,2,none,4,301,95.05859375,123.0859375,0.0,0.0,7.77734375,-5.218685150146484
12,100,2,none,4,302,93.3125,123.81640625,0.0,0.0,7.71484375,-5.016960144042969
12,100,2,none,4,303,94.76171875,123.36328125,0.0,0.0,7.48046875,-5.220182418823242
12,100,2,none,4,304,95.43359375,124.171875,0.0,0.0,7.5625,-5.014160633087158
12,100,2,none,4,305,94.625,123.2890625,0.0,0.0,7.53125,-5.090039253234863
12,100,2,none,4,306,95.64453125,124.05078125,0.0,0.0,7.484375,-5.1363935470581055
12,100,2,none,4,307,95.52734375,123.82421875,0.0,0.0,7.44140625,-5.466830253601074
12,100,2,none,4,308,95.5078125,123.4375,0.0,0.0,7.26953125,-5.104427337646484
12,100,2,none,4,309,93.7265625,123.859375,0.0,0.0,7.765625,-4.8990888595581055
12,100,2,none,4,310,94.25390625,123.65625,0.0,0.0,7.28515625,-5.047168254852295
12,100,2,none,4,311,94.79296875,124.90234375,0.0,0.0,7.203125,-4.83408260345459
12,100,2,none,4,312,94.58203125,124.45703125,0.0,0.0,7.40234375,-4.9654951095581055
12,100,2,none,4,313,94.63671875,124.87890625,0.0,0.0,7.25,-4.8199872970581055
12,100,2,none,4,314,95.28515625,124.26953125,0.0,0.0,7.28125,-4.90488338470459
12,100,2,none,4,315,95.29296875,123.2109375,0.0,0.0,7.5234375,-5.128255844116211
12,100,2,none,4,316,95.52734375,123.4765625,0.0,0.0,7.36328125,-5.1349616050720215
12,100,2,none,4,317,94.921875,125.12109375,0.0,0.0,7.171875,-5.051790714263916
12,100,2,none,4,318,93.125,125.00390625,0.0,0.0,7.26171875,-4.53281307220459
12,100,2,none,4,319,94.88671875,123.98828125,0.0,0.0,7.23046875,-4.97861385345459
12,100,2,none,4,320,95.6640625,124.25,0.0,0.0,7.125,-5.170052528381348
12,100,2,none,4,321,93.85546875,125.046875,0.0,0.0,7.0390625,-4.799544334411621
12,100,2,none,4,322,93.96484375,125.33203125,0.0,0.0,7.1875,-4.808822154998779
12,100,2,none,4,323,95.015625,124.91015625,0.0,0.0,7.00390625,-5.145378112792969
12,100,2,none,4,324,94.78125,125.13671875,0.0,0.0,7.35546875,-4.886556148529053
12,100,2,none,4,325,95.30078125,124.21875,0.0,0.0,7.015625,-5.064030647277832
12,100,2,none,4,326,95.06640625,125.0078125,0.0,0.0,6.8515625,-4.964778900146484
12,100,2,none,4,327,93.60546875,125.4765625,0.0,0.0,7.06640625,-4.575162887573242
12,100,2,none,4,328,95.98828125,124.53515625,0.0,0.0,7.1484375,-4.842610836029053
12,100,2,none,4,329,94.75,123.73828125,0.0,0.0,7.1171875,-4.9230475425720215
12,100,2,none,4,330,94.1796875,125.4375,0.0,0.0,6.9609375,-4.621973037719727
12,100,2,none,4,331,95.11328125,125.70703125,0.0,0.0,7.00390625,-4.793685436248779
12,100,2,none,4,332,95.10546875,124.5078125,0.0,0.0,7.23046875,-4.849837779998779
12,100,2,none,4,333,94.3359375,125.9140625,0.0,0.0,6.88671875,-4.598210334777832
12,100,2,none,4,334,95.89453125,125.5078125,0.0,0.0,6.73828125,-4.8880534172058105
12,100,2,none,4,335,95.01171875,124.7265625,0.0,0.0,6.9375,-4.536133766174316
12,100,2,none,4,336,95.6484375,125.3828125,0.0,0.0,6.70703125,-4.79843807220459
12,100,2,none,4,337,94.65234375,125.48828125,0.0,0.0,6.7734375,-4.96982479095459
12,100,2,none,4,338,94.4765625,125.30078125,0.0,0.0,6.8203125,-4.699023723602295
12,100,2,none,4,339,94.16796875,125.296875,0.0,0.0,6.703125,-4.708203315734863
12,100,2,none,4,340,94.41796875,125.59765625,0.0,0.0,6.75,-4.804069519042969
12,100,2,none,4,341,94.19140625,124.84765625,0.0,0.0,6.8671875,-4.856836318969727
12,100,2,none,4,342,95.28125,125.2265625,0.0,0.0,6.75,-4.616438865661621
12,100,2,none,4,343,95.3203125,124.5859375,0.0,0.0,6.76953125,-4.683724403381348
12,100,2,none,4,344,95.45703125,126.05859375,0.0,0.0,6.51953125,-4.612695693969727
12,100,2,none,4,345,95.09765625,125.8984375,0.0,0.0,6.5,-4.7384772300720215
12,100,2,none,4,346,93.51171875,125.34765625,0.0,0.0,6.875,-4.548893928527832
12,100,2,none,4,347,93.85546875,124.88671875,0.0,0.0,6.859375,-4.611686706542969
12,100,2,none,4,348,95.046875,126.546875,0.0,0.0,6.6875,-4.650521278381348
12,100,2,none,4,349,93.4296875,126.95703125,0.0,0.0,6.73046875,-4.244174003601074
12,100,2,none,4,350,94.66015625,124.7421875,0.0,0.0,6.78515625,-4.623665809631348
12,100,2,none,4,351,93.5078125,126.2109375,0.0,0.0,6.63671875,-4.163802623748779
12,100,2,none,4,352,95.12890625,125.80859375,0.0,0.0,6.51953125,-4.712630748748779
12,100,2,none,4,353,95.16796875,124.67578125,0.0,0.0,6.625,-4.877897262573242
12,100,2,none,4,354,95.21875,126.0859375,0.0,0.0,6.41796875,-4.475423812866211
12,100,2,none,4,355,94.27734375,126.1484375,0.0,0.0,6.53515625,-4.475293159484863
12,100,2,none,4,356,95.203125,125.4765625,0.0,0.0,6.6484375,-4.669661521911621
12,100,2,none,4,357,94.4609375,125.4609375,0.0,0.0,6.4453125,-4.476693153381348
12,100,2,none,4,358,94.6015625,126.9609375,0.0,0.0,6.359375,-4.423828601837158
12,100,2,none,4,359,93.4765625,125.99609375,0.0,0.0,6.34765625,-4.2589521408081055
12,100,2,none,4,360,94.46875,125.91015625,0.0,0.0,6.40234375,-4.567416191101074
12,100,2,none,4,361,94.1171875,126.29296875,0.0,0.0,6.26171875,-4.551139831542969
12,100,2,none,4,362,94.0859375,126.25,0.0,0.0,6.41015625,-4.456771373748779
12,100,2,none,4,363,95.1015625,125.03125,0.0,0.0,6.4296875,-4.840592861175537
12,100,2,none,4,364,94.1015625,125.453125,0.0,0.0,6.1484375,-4.449609756469727
12,100,2,none,4,365,94.8125,125.5078125,0.0,0.0,6.23828125,-4.624577045440674
12,100,2,none,4,366,94.63671875,126.9296875,0.0,0.0,6.171875,-4.490300178527832
12,100,2,none,4,367,93.25390625,126.375,0.0,0.0,6.3984375,-4.41171932220459
12,100,2,none,4,368,93.26171875,126.6640625,0.0,0.0,6.546875,-4.338704586029053
12,100,2,none,4,369,95.015625,126.125,0.0,0.0,6.5234375,-4.4953131675720215
12,100,2,none,4,370,93.98828125,127.4609375,0.0,0.0,6.28125,-4.37353515625
12,100,2,none,4,371,93.58203125,127.55078125,0.0,0.0,6.12890625,-4.161165714263916
12,100,2,none,4,372,92.61328125,127.3046875,0.0,0.0,6.21484375,-4.030468940734863
12,100,2,none,4,373,94.36328125,125.9140625,0.0,0.0,6.05859375,-4.3341474533081055
12,100,2,none,4,374,95.3515625,126.18359375,0.0,0.0,5.98828125,-4.441667079925537
12,100,2,none,4,375,94.53515625,126.6328125,0.0,0.0,6.13671875,-4.575033187866211
12,100,2,none,4,376,94.5390625,126.1015625,0.0,0.0,6.4375,-4.564583778381348
12,100,2,none,4,377,93.76171875,126.0390625,0.0,0.0,6.34765625,-4.472623825073242
12,100,2,none,4,378,94.51953125,127.140625,0.0,0.0,6.0078125,-4.2491865158081055
12,100,2,none,4,379,93.57421875,126.37109375,0.0,0.0,6.15234375,-4.258431434631348
12,100,2,none,4,380,94.59375,126.49609375,0.0,0.0,6.2890625,-4.396712779998779
12,100,2,none,4,381,92.65234375,128.34375,0.0,0.0,6.04296875,-3.9044923782348633
12,100,2,none,4,382,93.82421875,127.40625,0.0,0.0,6.00390625,-4.129948139190674
12,100,2,none,4,383,93.8046875,127.13671875,0.0,0.0,6.16015625,-4.236100673675537
12,100,2,none,4,384,93.84765625,127.640625,0.0,0.0,5.7734375,-4.229817867279053
12,100,2,none,4,385,94.07421875,127.4609375,0.0,0.0,6.05078125,-4.273503303527832
12,100,2,none,4,386,93.94140625,126.5625,0.0,0.0,5.9765625,-4.29843807220459
12,100,2,none,4,387,95.40234375,126.41015625,0.0,0.0,6.28125,-4.690820693969727
12,100,2,none,4,388,94.69921875,126.73828125,0.0,0.0,5.88671875,-4.276628017425537
12,100,2,none,4,389,93.8125,127.13671875,0.0,0.0,5.9296875,-4.163769721984863
12,100,2,none,4,390,94.07421875,127.125,0.0,0.0,5.9375,-4.064160346984863
12,100,2,none,4,391,95.7890625,127.3203125,0.0,0.0,5.80078125,-4.407064437866211
12,100,2,none,4,392,94.49609375,126.71484375,0.0,0.0,5.83984375,-4.081380844116211
12,100,2,none,4,393,93.53515625,128.0625,0.0,0.0,6.13671875,-4.055371284484863
12,100,2,none,4,394,94.484375,127.98046875,0.0,0.0,6.15625,-4.1046552658081055
12,100,2,none,4,395,94.22265625,127.57421875,0.0,0.0,5.94140625,-4.170052528381348
12,100,2,none,4,396,93.86328125,127.93359375,0.0,0.0,5.6796875,-4.022493839263916
12,100,2,none,4,397,94.24609375,127.30859375,0.0,0.0,6.01171875,-4.141732215881348
12,100,2,none,4,398,93.359375,127.8125,0.0,0.0,5.73828125,-3.7686526775360107
12,100,2,none,4,399,94.3828125,128.06640625,0.0,0.0,5.67578125,-3.974609375
12,100,2,none,4,400,93.4140625,127.55078125,0.0,0.0,5.75390625,-3.924316883087158
12,100,2,none,4,401,94.1640625,128.67578125,0.0,0.0,5.87890625,-3.9967124462127686
12,100,2,none,4,402,92.9453125,128.2265625,0.0,0.0,5.67578125,-3.944401264190674
12,100,2,none,4,403,92.63671875,129.27734375,0.0,0.0,5.76953125,-3.9754884243011475
12,100,2,none,4,404,94.171875,128.52734375,0.0,0.0,5.7265625,-4.080371379852295
12,100,2,none,4,405,92.26953125,128.6328125,0.0,0.0,5.92578125,-4.087760925292969
12,100,2,none,4,406,92.640625,128.75,0.0,0.0,5.640625,-3.9554362297058105
12,100,2,none,4,407,93.1328125,129.2109375,0.0,0.0,5.73046875,-4.001660346984863
12,100,2,none,4,408,93.453125,129.08203125,0.0,0.0,5.578125,-4.007291793823242
12,100,2,none,4,409,93.83203125,128.7734375,0.0,0.0,5.875,-4.017513275146484
12,100,2,none,4,410,94.17578125,128.734375,0.0,0.0,5.65625,-4.175326347351074
12,100,2,none,4,411,92.9921875,128.4921875,0.0,0.0,5.66015625,-3.9911460876464844
12,100,2,none,4,412,93.59375,128.96875,0.0,0.0,5.5859375,-3.9280929565429688
12,100,2,none,4,413,93.9765625,127.79296875,0.0,0.0,5.55859375,-4.203874111175537
12,100,2,none,4,414,93.99609375,128.19921875,0.0,0.0,5.66015625,-4.011849403381348
12,100,2,none,4,415,94.34375,129.109375,0.0,0.0,5.4453125,-4.09238338470459
12,100,2,none,4,416,95.46875,128.97265625,0.0,0.0,5.28125,-4.082226753234863
12,100,2,none,4,417,94.0078125,128.3984375,0.0,0.0,5.5390625,-4.00244140625
12,100,2,none,4,418,93.6328125,128.265625,0.0,0.0,5.6484375,-3.9203128814697266
12,100,2,none,4,419,94.26953125,128.09375,0.0,0.0,5.59765625,-4.01230525970459
12,100,2,none,4,420,93.703125,129.34765625,0.0,0.0,5.37890625,-3.811002731323242
12,100,2,none,4,421,95.125,128.95703125,0.0,0.0,5.29296875,-4.141894817352295
12,100,2,none,4,422,94.51953125,128.17578125,0.0,0.0,5.4609375,-4.114518642425537
12,100,2,none,4,423,94.8671875,128.81640625,0.0,0.0,5.58984375,-4.048568248748779
12,100,2,none,4,424,93.6796875,128.3984375,0.0,0.0,5.5234375,-3.8216800689697266
12,100,2,none,4,425,94.30859375,128.47265625,0.0,0.0,5.3359375,-3.8372397422790527
12,100,2,none,4,426,94.08203125,129.39453125,0.0,0.0,5.34765625,-3.7594077587127686
12,100,2,none,4,427,91.98828125,129.69921875,0.0,0.0,5.71875,-3.6050784587860107
12,100,2,none,4,428,93.5,128.76953125,0.0,0.0,5.390625,-3.8443362712860107
