N,D,bonus,condition,seed,update,eat0,eat1,selectivity,zaps,ret
12,100,2,none,0,29,79.2734375,87.34765625,0.0,44.875,-8.262890815734863
12,100,2,none,0,30,80.07421875,85.7578125,0.0,44.859375,-8.259244918823242
12,100,2,none,0,31,79.4296875,86.28515625,0.0,45.296875,-8.290722846984863
12,100,2,none,0,32,79.0234375,85.8359375,0.0,45.453125,-8.391829490661621
12,100,2,none,0,33,79.1953125,85.48046875,0.0,45.62890625,-8.435709953308105
12,100,2,none,0,34,78.9765625,85.03515625,0.0,45.953125,-8.407942771911621
12,100,2,none,0,35,79.46484375,84.46875,0.0,45.8984375,-8.628222465515137
12,100,2,none,0,36,79.48828125,85.46484375,0.0,45.30859375,-8.587955474853516
12,100,2,none,0,37,80.83984375,84.9296875,0.0,45.4921875,-8.850227355957031
12,100,2,none,0,38,79.53515625,84.55078125,0.0,45.87890625,-8.678548812866211
12,100,2,none,0,39,80.203125,84.46875,0.0,46.109375,-8.585514068603516
12,100,2,none,0,40,80.41015625,84.72265625,0.0,45.83984375,-8.851530075073242
12,100,2,none,0,41,80.734375,86.14453125,0.0,45.7265625,-8.834928512573242
12,100,2,none,0,42,79.4609375,84.19921875,0.0,45.79296875,-8.756802558898926
12,100,2,none,0,43,79.671875,85.62109375,0.0,45.890625,-8.504817962646484
12,100,2,none,0,44,79.6953125,84.796875,0.0,46.0390625,-8.760644912719727
12,100,2,none,0,45,78.3828125,84.5546875,0.0,45.890625,-8.447298049926758
12,100,2,none,0,46,79.578125,84.73828125,0.0,45.55078125,-8.594433784484863
12,100,2,none,0,47,79.61328125,84.34765625,0.0,45.16015625,-8.648046493530273
12,100,2,none,0,48,78.6875,85.4453125,0.0,45.359375,-8.306477546691895
12,100,2,none,0,49,79.3515625,84.66015625,0.0,45.05859375,-8.744108200073242
12,100,2,none,0,50,77.17578125,84.77734375,0.0,45.6640625,-8.345703125
12,100,2,none,0,51,78.6484375,85.109375,0.0,45.71875,-8.542675018310547
12,100,2,none,0,52,78.94921875,85.2734375,0.0,45.125,-8.365559577941895
12,100,2,none,0,53,77.9453125,86.2890625,0.0,45.28125,-8.303971290588379
12,100,2,none,0,54,78.6015625,85.64453125,0.0,45.0703125,-8.357649803161621
12,100,2,none,0,55,77.5546875,85.45703125,0.0,45.34765625,-8.102376937866211
12,100,2,none,0,56,78.78515625,85.73046875,0.0,45.3515625,-8.293879508972168
12,100,2,none,0,57,78.36328125,84.96875,0.0,45.28125,-8.446516990661621
12,100,2,none,0,58,78.5625,85.9140625,0.0,45.15625,-8.283626556396484
12,100,2,none,0,59,77.54296875,85.28125,0.0,45.00390625,-8.160612106323242
12,100,2,none,0,60,79.3515625,84.87109375,0.0,44.94140625,-8.477343559265137
12,100,2,none,0,61,77.94140625,85.6640625,0.0,44.71875,-8.418783187866211
12,100,2,none,0,62,78.6328125,84.8984375,0.0,45.109375,-8.460416793823242
12,100,2,none,0,63,77.65234375,85.890625,0.0,45.09375,-8.111685752868652
12,100,2,none,0,64,77.85546875,86.109375,0.0,45.23828125,-8.288736343383789
12,100,2,none,0,65,77.4921875,86.1796875,0.0,45.08203125,-8.270018577575684
12,100,2,none,0,66,76.73828125,86.25,0.0,45.2265625,-7.897102355957031
12,100,2,none,0,67,77.93359375,85.76171875,0.0,45.125,-8.204069137573242
12,100,2,none,0,68,78.6328125,86.09375,0.0,45.3203125,-8.328971862792969
12,100,2,none,0,69,79.203125,86.421875,0.0,44.8125,-8.322981834411621
12,100,2,none,0,70,78.09765625,86.7890625,0.0,44.7734375,-8.094107627868652
12,100,2,none,0,71,78.58203125,85.734375,0.0,44.78515625,-8.376692771911621
12,100,2,none,0,72,79.234375,85.63671875,0.0,44.73828125,-8.551366806030273
12,100,2,none,0,73,79.44921875,86.6953125,0.0,45.0078125,-8.369986534118652
12,100,2,none,0,74,77.91796875,87.1171875,0.0,45.109375,-8.167839050292969
12,100,2,none,0,75,79.8046875,88.44921875,0.0,44.53515625,-8.108658790588379
12,100,2,none,0,76,78.609375,86.62890625,0.0,44.90625,-8.225944519042969
12,100,2,none,0,77,79.33984375,87.66015625,0.0,44.69921875,-8.258333206176758
12,100,2,none,0,78,79.796875,87.07421875,0.0,44.91015625,-8.63789176940918
12,100,2,none,0,79,78.78125,88.03515625,0.0,45.03515625,-8.154133796691895
12,100,2,none,0,80,79.05078125,88.703125,0.0,44.5,-8.218229293823242
12,100,2,none,0,81,78.41015625,87.890625,0.0,45.11328125,-8.044139862060547
12,100,2,none,0,82,79.09765625,88.33203125,0.0,45.0625,-8.092154502868652
12,100,2,none,0,83,78.98046875,87.28125,0.0,45.02734375,-8.343847274780273
12,100,2,none,0,84,79.20703125,87.76171875,0.0,44.7578125,-8.397428512573242
12,100,2,none,0,85,78.84375,88.4453125,0.0,44.76171875,-8.144237518310547
12,100,2,none,0,86,78.48046875,88.8984375,0.0,44.8203125,-8.045801162719727
12,100,2,none,0,87,79.55859375,88.5703125,0.0,45.01953125,-8.411262512207031
12,100,2,none,0,88,79.2734375,88.171875,0.0,44.7265625,-8.375
12,100,2,none,0,89,79.39453125,88.796875,0.0,45.09375,-8.235676765441895
12,100,2,none,0,90,79.921875,88.35546875,0.0,44.93359375,-8.318000793457031
12,100,2,none,0,91,80.04296875,88.5078125,0.0,45.21484375,-8.280566215515137
12,100,2,none,0,92,79.33984375,88.54296875,0.0,45.23046875,-8.262466430664062
12,100,2,none,0,93,78.49609375,89.7734375,0.0,45.1875,-8.038671493530273
12,100,2,none,0,94,79.0703125,89.46875,0.0,45.21875,-8.097721099853516
12,100,2,none,0,95,78.6875,89.5546875,0.0,45.23046875,-8.008983612060547
12,100,2,none,0,96,79.34375,88.79296875,0.0,45.2734375,-8.271516799926758
12,100,2,none,0,97,78.7734375,88.9765625,0.0,45.4140625,-8.084765434265137
12,100,2,none,0,98,79.7890625,88.9140625,0.0,44.96484375,-8.446939468383789
12,100,2,none,0,99,79.0703125,88.01953125,0.0,45.59375,-8.106639862060547
12,100,2,none,0,100,78.890625,89.91015625,0.0,45.25390625,-8.157129287719727
12,100,2,none,0,101,78.3203125,89.7890625,0.0,45.87109375,-7.948925971984863
12,100,2,none,0,102,79.47265625,89.953125,0.0,45.13671875,-8.077832221984863
12,100,2,none,0,103,79.08984375,89.1015625,0.0,45.75,-8.069498062133789
12,100,2,none,0,104,78.67578125,89.00390625,0.0,45.30078125,-8.182876586914062
12,100,2,none,0,105,77.91015625,90.578125,0.0,45.5546875,-7.851008892059326
12,100,2,none,0,106,78.109375,90.640625,0.0,45.625,-7.887662410736084
12,100,2,none,0,107,78.29296875,90.24609375,0.0,45.85546875,-7.9472975730896
12,100,2,none,0,108,79.16796875,90.171875,0.0,45.58203125,-8.155045509338379
12,100,2,none,0,109,78.28125,90.66015625,0.0,45.66796875,-7.995735168457031
12,100,2,none,0,110,78.26953125,89.15234375,0.0,46.171875,-7.960677146911621
12,100,2,none,0,111,78.03125,90.26953125,0.0,46.10546875,-8.000227928161621
12,100,2,none,0,112,78.1796875,90.69921875,0.0,45.94140625,-7.857845306396484
12,100,2,none,0,113,77.4375,90.71875,0.0,45.875,-7.8429365158081055
12,100,2,none,0,114,77.72265625,89.80859375,0.0,45.5234375,-8.064844131469727
12,100,2,none,0,115,78.58203125,90.796875,0.0,45.66015625,-8.033950805664062
12,100,2,none,0,116,77.8515625,90.3828125,0.0,46.3828125,-7.944271087646484
12,100,2,none,0,117,78.88671875,90.2890625,0.0,45.94140625,-8.159700393676758
12,100,2,none,0,118,78.10546875,90.13671875,0.0,45.875,-7.9961256980896
12,100,2,none,0,119,79.1171875,90.60546875,0.0,46.03515625,-8.075911521911621
12,100,2,none,0,120,77.54296875,90.25,0.0,46.3359375,-7.926497459411621
12,100,2,none,0,121,78.1484375,89.9375,0.0,46.27734375,-7.979459285736084
12,100,2,none,0,122,79.08203125,89.609375,0.0,46.08984375,-8.211686134338379
12,100,2,none,0,123,78.44921875,90.2734375,0.0,46.16796875,-7.98095703125
12,100,2,none,0,124,77.62109375,90.14453125,0.0,46.41015625,-7.796483993530273
12,100,2,none,0,125,77.375,90.234375,0.0,46.52734375,-7.923242092132568
12,100,2,none,0,126,77.5703125,91.3359375,0.0,46.51171875,-7.708105087280273
12,100,2,none,0,127,78.01171875,90.7265625,0.0,46.40234375,-7.978906154632568
12,100,2,none,0,128,77.55859375,91.0859375,0.0,46.25390625,-7.992642879486084
12,100,2,none,0,129,78.25,90.5078125,0.0,46.4453125,-8.126953125
12,100,2,none,0,130,77.26953125,90.39453125,0.0,46.51171875,-7.819303035736084
12,100,2,none,0,131,77.3828125,90.76953125,0.0,46.84375,-7.813672065734863
12,100,2,none,0,132,78.04296875,90.71484375,0.0,46.97265625,-7.756900787353516
12,100,2,none,0,133,77.73828125,89.3125,0.0,46.66796875,-8.070540428161621
12,100,2,none,0,134,78.3359375,90.23046875,0.0,46.4453125,-8.091471672058105
12,100,2,none,0,135,77.62109375,90.45703125,0.0,46.51171875,-7.999869346618652
12,100,2,none,0,136,77.5234375,90.48046875,0.0,46.99609375,-7.9088544845581055
12,100,2,none,0,137,78.54296875,90.3671875,0.0,46.5546875,-8.030891418457031
12,100,2,none,0,138,76.89453125,90.16796875,0.0,47.3515625,-7.830306053161621
12,100,2,none,0,139,76.07421875,90.98046875,0.0,47.03515625,-7.629101753234863
12,100,2,none,0,140,76.91796875,90.9140625,0.0,47.2734375,-7.642447471618652
12,100,2,none,0,141,77.41796875,90.78515625,0.0,46.890625,-7.739681243896484
12,100,2,none,0,142,78.5859375,90.5859375,0.0,46.69921875,-8.090104103088379
12,100,2,none,0,143,79.0234375,90.90625,0.0,46.6171875,-7.820605278015137
12,100,2,none,0,144,76.78515625,90.39453125,0.0,46.85546875,-7.8569655418396
12,100,2,none,0,145,77.9921875,90.8046875,0.0,46.94921875,-7.9541015625
12,100,2,none,0,146,76.3828125,91.22265625,0.0,47.10546875,-7.71523380279541
12,100,2,none,0,147,77.98046875,90.2421875,0.0,46.83203125,-7.933398246765137
12,100,2,none,0,148,76.6640625,90.51171875,0.0,47.453125,-7.687596797943115
12,100,2,none,0,149,76.3515625,91.17578125,0.0,47.421875,-7.6194658279418945
12,100,2,none,0,150,76.65234375,91.6328125,0.0,47.453125,-7.590722560882568
12,100,2,none,0,151,77.61328125,90.9140625,0.0,47.19921875,-7.915429592132568
12,100,2,none,0,152,76.44921875,91.19921875,0.0,47.23828125,-7.583788871765137
12,100,2,none,0,153,77.21484375,89.9765625,0.0,47.359375,-7.926138877868652
12,100,2,none,0,154,77.20703125,90.28515625,0.0,47.0546875,-7.988410949707031
12,100,2,none,0,155,77.27734375,90.3046875,0.0,47.390625,-7.692643165588379
12,100,2,none,0,156,78.2109375,90.01171875,0.0,47.43359375,-7.946842193603516
12,100,2,none,0,157,77.625,91.46875,0.0,47.33984375,-7.8162760734558105
12,100,2,none,0,158,77.29296875,90.7421875,0.0,47.72265625,-7.773665428161621
12,100,2,none,0,159,76.07421875,90.0546875,0.0,47.39453125,-7.830696105957031
12,100,2,none,0,160,77.2734375,91.1328125,0.0,47.11328125,-7.8851237297058105
12,100,2,none,0,161,77.12109375,91.609375,0.0,47.05859375,-7.695898056030273
12,100,2,none,0,162,77.0390625,90.98046875,0.0,47.16796875,-7.602864742279053
12,100,2,none,0,163,75.7890625,91.4296875,0.0,47.60546875,-7.426203727722168
12,100,2,none,0,164,78.6171875,91.12890625,0.0,47.09375,-8.081022262573242
12,100,2,none,0,165,76.68359375,92.26171875,0.0,47.03515625,-7.687629699707031
12,100,2,none,0,166,77.4609375,91.51953125,0.0,47.30078125,-7.712467193603516
12,100,2,none,0,167,76.1484375,92.46484375,0.0,47.51171875,-7.654654502868652
12,100,2,none,0,168,77.53125,92.07421875,0.0,47.2421875,-7.663020133972168
12,100,2,none,0,169,77.14453125,90.87109375,0.0,47.234375,-7.798957824707031
12,100,2,none,0,170,75.953125,92.375,0.0,47.421875,-7.389680862426758
12,100,2,none,0,171,75.90234375,91.578125,0.0,47.76171875,-7.707714080810547
12,100,2,none,0,172,76.84375,92.4921875,0.0,47.71484375,-7.631380081176758
12,100,2,none,0,173,76.37109375,91.80859375,0.0,47.5546875,-7.818619728088379
12,100,2,none,0,174,76.390625,92.0859375,0.0,47.16015625,-7.6079421043396
12,100,2,none,0,175,75.74609375,91.64453125,0.0,47.2890625,-7.632714748382568
12,100,2,none,0,176,77.0703125,91.96484375,0.0,47.24609375,-7.786099910736084
12,100,2,none,0,177,76.9609375,91.94921875,0.0,47.14453125,-7.50839900970459
12,100,2,none,0,178,76.734375,92.22265625,0.0,47.421875,-7.37158203125
12,100,2,none,0,179,76.515625,92.49609375,0.0,47.63671875,-7.6100263595581055
12,100,2,none,0,180,76.32421875,92.64453125,0.0,47.2578125,-7.678840637207031
12,100,2,none,0,181,76.66015625,92.6796875,0.0,47.265625,-7.4936842918396
12,100,2,none,0,182,77.7734375,92.44921875,0.0,47.390625,-7.774967193603516
12,100,2,none,0,183,76.10546875,92.51953125,0.0,47.515625,-7.570996284484863
12,100,2,none,0,184,75.87109375,91.671875,0.0,47.8125,-7.382161617279053
12,100,2,none,0,185,76.30078125,91.1484375,0.0,47.53125,-7.7212233543396
12,100,2,none,0,186,76.83203125,92.5546875,0.0,47.86328125,-7.66367244720459
12,100,2,none,0,187,76.515625,92.12890625,0.0,47.3515625,-7.6336259841918945
12,100,2,none,0,188,76.890625,91.82421875,0.0,47.35546875,-7.613085746765137
12,100,2,none,0,189,76.7265625,92.78125,0.0,47.140625,-7.430142879486084
12,100,2,none,0,190,76.43359375,93.70703125,0.0,47.3828125,-7.359667778015137
12,100,2,none,0,191,76.890625,92.16015625,0.0,47.62109375,-7.7147135734558105
12,100,2,none,0,192,75.48828125,93.12109375,0.0,48.07421875,-7.270377159118652
12,100,2,none,0,193,76.390625,93.11328125,0.0,47.76953125,-7.418392181396484
12,100,2,none,0,194,76.765625,92.4140625,0.0,47.38671875,-7.667415142059326
12,100,2,none,0,195,75.7578125,92.89453125,0.0,48.09375,-7.519824028015137
12,100,2,none,0,196,76.1796875,92.75,0.0,47.4921875,-7.668229103088379
12,100,2,none,0,197,75.80859375,92.25,0.0,47.75390625,-7.434504985809326
12,100,2,none,0,198,76.0625,92.34375,0.0,47.7265625,-7.457291603088379
12,100,2,none,0,199,76.19140625,92.5859375,0.0,47.78125,-7.624217987060547
12,100,2,none,0,200,76.078125,92.86328125,0.0,47.55859375,-7.6333327293396
12,100,2,none,0,201,74.91796875,92.8359375,0.0,48.25,-7.303580284118652
12,100,2,none,0,202,76.38671875,92.24609375,0.0,47.9296875,-7.611457824707031
12,100,2,none,0,203,75.37109375,93.05078125,0.0,48.0234375,-7.382193565368652
12,100,2,none,0,204,74.5859375,92.3828125,0.0,47.890625,-7.459928035736084
12,100,2,none,0,205,75.85546875,92.8359375,0.0,47.77734375,-7.6024088859558105
12,100,2,none,0,206,74.65234375,93.1796875,0.0,48.02734375,-7.238638877868652
12,100,2,none,0,207,75.328125,92.06640625,0.0,47.93359375,-7.637499809265137
12,100,2,none,0,208,75.921875,92.98046875,0.0,47.6953125,-7.635481834411621
12,100,2,none,0,209,75.9140625,93.7109375,0.0,47.7421875,-7.294791221618652
12,100,2,none,0,210,76.3984375,93.015625,0.0,48.10546875,-7.547883987426758
12,100,2,none,0,211,75.9375,92.79296875,0.0,47.9453125,-7.581510066986084
12,100,2,none,0,212,76.5,93.87890625,0.0,48.65625,-7.3238935470581055
12,100,2,none,0,213,75.671875,94.3984375,0.0,47.70703125,-7.3801422119140625
12,100,2,none,0,214,75.6640625,93.41796875,0.0,47.76171875,-7.515070915222168
12,100,2,none,0,215,76.1640625,93.9453125,0.0,47.8984375,-7.288183212280273
12,100,2,none,0,216,76.6015625,93.5546875,0.0,47.98828125,-7.6220703125
12,100,2,none,0,217,74.98828125,94.5234375,0.0,48.08203125,-7.215429306030273
12,100,2,none,0,218,76.32421875,94.65625,0.0,47.953125,-7.510058403015137
12,100,2,none,0,219,75.671875,94.14453125,0.0,48.2109375,-7.4303388595581055
12,100,2,none,0,220,75.484375,93.4921875,0.0,47.7109375,-7.352441310882568
12,100,2,none,0,221,75.2109375,92.50390625,0.0,48.16015625,-7.284374237060547
12,100,2,none,0,222,76.62890625,93.03515625,0.0,48.1328125,-7.493098735809326
12,100,2,none,0,223,76.0,93.7109375,0.0,47.9453125,-7.568749904632568
12,100,2,none,0,224,76.33984375,93.7890625,0.0,48.03515625,-7.5146484375
12,100,2,none,0,225,76.9609375,94.30859375,0.0,47.66015625,-7.498307228088379
12,100,2,none,0,226,76.01171875,93.66015625,0.0,48.11328125,-7.3958659172058105
12,100,2,none,0,227,74.234375,94.85546875,0.0,48.00390625,-7.175943374633789
12,100,2,none,0,228,76.4765625,93.703125,0.0,47.9609375,-7.613899230957031
12,100,2,none,0,229,75.6796875,93.18359375,0.0,47.9140625,-7.269725799560547
12,100,2,none,0,230,76.515625,93.8046875,0.0,47.72265625,-7.5584635734558105
12,100,2,none,0,231,75.84765625,93.828125,0.0,48.30078125,-7.6175456047058105
12,100,2,none,0,232,75.65625,93.59375,0.0,48.1171875,-7.4969072341918945
12,100,2,none,0,233,75.24609375,93.21875,0.0,48.42578125,-7.323502540588379
12,100,2,none,0,234,75.69140625,94.21875,0.0,48.4609375,-7.344205379486084
12,100,2,none,0,235,75.18359375,93.5078125,0.0,48.63671875,-7.4663405418396
12,100,2,none,0,236,76.26171875,93.80859375,0.0,48.30859375,-7.422981262207031
12,100,2,none,0,237,75.51953125,93.59765625,0.0,48.234375,-7.277083396911621
12,100,2,none,0,238,76.6640625,93.58984375,0.0,48.16015625,-7.647883892059326
12,100,2,none,0,239,74.75390625,93.5546875,0.0,48.5859375,-7.388769149780273
12,100,2,none,0,240,75.8984375,93.83203125,0.0,48.4921875,-7.6592116355896
12,100,2,none,0,241,75.77734375,93.91796875,0.0,48.328125,-7.382323741912842
12,100,2,none,0,242,74.6328125,93.58203125,0.0,48.6015625,-7.253190040588379
12,100,2,none,0,243,74.65625,94.00390625,0.0,48.5625,-7.350520610809326
12,100,2,none,0,244,75.0546875,93.4296875,0.0,48.7109375,-7.366145610809326
12,100,2,none,0,245,74.78125,93.9921875,0.0,48.35546875,-7.21728515625
12,100,2,none,0,246,74.26171875,94.5234375,0.0,48.58984375,-7.101855278015137
12,100,2,none,0,247,74.21875,94.40625,0.0,48.8046875,-7.089485168457031
12,100,2,none,0,248,75.21875,94.6171875,0.0,48.8046875,-7.211295127868652
12,100,2,none,0,249,74.8984375,94.25,0.0,48.87109375,-7.321418762207031
12,100,2,none,0,250,75.015625,93.90234375,0.0,48.6640625,-7.129068374633789
12,100,2,none,0,251,75.13671875,93.26171875,0.0,48.9921875,-7.428710460662842
12,100,2,none,0,252,74.9609375,94.28515625,0.0,48.82421875,-7.351692199707031
12,100,2,none,0,253,75.80078125,94.171875,0.0,48.5234375,-7.439290523529053
12,100,2,none,0,254,74.46484375,94.43359375,0.0,49.01953125,-7.2062177658081055
12,100,2,none,0,255,75.26953125,95.08203125,0.0,48.67578125,-7.163997650146484
12,100,2,none,0,256,74.53125,94.25390625,0.0,48.96484375,-7.252050399780273
12,100,2,none,0,257,74.859375,94.7421875,0.0,48.49609375,-7.255599021911621
12,100,2,none,0,258,75.015625,93.921875,0.0,48.875,-7.202733516693115
12,100,2,none,0,259,75.56640625,94.47265625,0.0,48.515625,-7.301464080810547
12,100,2,none,0,260,75.078125,94.66796875,0.0,48.74609375,-7.320898056030273
12,100,2,none,0,261,75.59765625,95.00390625,0.0,48.59375,-7.131380081176758
12,100,2,none,0,262,74.6640625,95.5,0.0,48.37109375,-7.165266990661621
12,100,2,none,0,263,74.82421875,94.484375,0.0,48.92578125,-7.367056846618652
12,100,2,none,0,264,74.875,95.0546875,0.0,48.44140625,-7.15966796875
12,100,2,none,0,265,75.28515625,94.86328125,0.0,48.49609375,-7.224608898162842
12,100,2,none,0,266,75.03515625,94.953125,0.0,48.11328125,-7.320409297943115
12,100,2,none,0,267,74.265625,94.5859375,0.0,49.27734375,-7.213963985443115
12,100,2,none,0,268,74.35546875,95.44140625,0.0,48.80859375,-7.134765148162842
12,100,2,none,0,269,75.1796875,95.0390625,0.0,48.51953125,-7.317155361175537
12,100,2,none,0,270,74.5,94.4453125,0.0,48.69140625,-7.119726181030273
12,100,2,none,0,271,74.99609375,94.59375,0.0,48.734375,-7.220605373382568
12,100,2,none,0,272,73.44921875,95.12890625,0.0,49.3515625,-6.876367092132568
12,100,2,none,0,273,73.5390625,96.1015625,0.0,48.734375,-7.001953125
12,100,2,none,0,274,74.3125,94.5859375,0.0,49.23828125,-7.292577743530273
12,100,2,none,0,275,74.2265625,95.1796875,0.0,48.58984375,-7.086816310882568
12,100,2,none,0,276,74.00390625,95.20703125,0.0,48.96484375,-7.071646690368652
12,100,2,none,0,277,75.16015625,94.7265625,0.0,49.015625,-7.3613600730896
12,100,2,none,0,278,73.3828125,94.68359375,0.0,49.32421875,-7.0154948234558105
12,100,2,none,0,279,73.06640625,94.8515625,0.0,49.3359375,-6.759667873382568
12,100,2,none,0,280,74.08203125,95.50390625,0.0,49.28515625,-7.240038871765137
12,100,2,none,0,281,73.6484375,94.78125,0.0,49.0,-7.155240535736084
12,100,2,none,0,282,74.8828125,95.0703125,0.0,48.64453125,-7.323892593383789
12,100,2,none,0,283,73.1953125,95.734375,0.0,49.12890625,-6.929915428161621
12,100,2,none,0,284,73.96875,94.46484375,0.0,49.01171875,-7.268749237060547
12,100,2,none,0,285,73.96875,94.953125,0.0,49.37890625,-7.214322566986084
12,100,2,none,0,286,74.45703125,94.421875,0.0,48.99609375,-7.326106071472168
12,100,2,none,0,287,74.6171875,95.3046875,0.0,49.0234375,-7.280045509338379
12,100,2,none,0,288,72.703125,96.0625,0.0,49.55859375,-6.829980373382568
12,100,2,none,0,289,75.3125,95.07421875,0.0,48.625,-7.2034831047058105
12,100,2,none,0,290,74.98046875,95.625,0.0,48.9609375,-7.274348735809326
12,100,2,none,0,291,73.91796875,96.05859375,0.0,49.29296875,-6.90869140625
12,100,2,none,0,292,73.7734375,95.45703125,0.0,49.35546875,-6.969856262207031
12,100,2,none,0,293,73.91796875,95.7578125,0.0,48.90625,-7.2121734619140625
12,100,2,none,0,294,73.71875,95.65234375,0.0,49.0,-7.0183258056640625
12,100,2,none,0,295,75.15625,95.19140625,0.0,49.44921875,-7.278222560882568
12,100,2,none,0,296,73.9375,95.796875,0.0,49.4453125,-6.965104103088379
12,100,2,none,0,297,74.078125,95.68359375,0.0,48.7734375,-7.0602216720581055
12,100,2,none,0,298,74.62890625,95.21484375,0.0,48.91796875,-7.159407615661621
12,100,2,none,0,299,74.3203125,95.91015625,0.0,49.27734375,-7.094303131103516
12,100,2,none,0,300,74.234375,95.875,0.0,49.5390625,-6.998664855957031
12,100,2,none,0,301,74.08984375,96.14453125,0.0,49.39453125,-6.9347333908081055
12,100,2,none,0,302,74.640625,95.9921875,0.0,48.91015625,-7.194498062133789
12,100,2,none,0,303,72.953125,96.4921875,0.0,49.33203125,-6.779263973236084
12,100,2,none,0,304,74.51171875,95.50390625,0.0,49.21484375,-7.215331554412842
12,100,2,none,0,305,75.109375,95.47265625,0.0,48.90234375,-7.187857627868652
12,100,2,none,0,306,75.3203125,95.69921875,0.0,49.10546875,-7.264485836029053
12,100,2,none,0,307,74.8671875,95.9609375,0.0,48.85546875,-7.173567771911621
12,100,2,none,0,308,74.98046875,96.140625,0.0,48.9765625,-7.078222274780273
12,100,2,none,0,309,73.35546875,96.171875,0.0,49.4375,-6.919075012207031
12,100,2,none,0,310,73.2265625,96.859375,0.0,49.01953125,-6.779524803161621
12,100,2,none,0,311,73.3515625,95.8359375,0.0,49.203125,-6.8860673904418945
12,100,2,none,0,312,74.09375,96.98046875,0.0,49.3671875,-6.916633605957031
12,100,2,none,0,313,74.23828125,96.203125,0.0,49.22265625,-6.941178321838379
12,100,2,none,0,314,74.0390625,96.51171875,0.0,49.39453125,-7.020279884338379
12,100,2,none,0,315,72.39453125,96.765625,0.0,49.703125,-6.673665523529053
12,100,2,none,0,316,73.91015625,97.265625,0.0,49.60546875,-6.809049129486084
12,100,2,none,0,317,73.953125,96.03125,0.0,49.51953125,-6.864322662353516
12,100,2,none,0,318,72.42578125,96.5703125,0.0,49.3984375,-6.695833206176758
12,100,2,none,0,319,72.69140625,97.390625,0.0,49.421875,-6.720637321472168
12,100,2,none,0,320,72.0390625,96.82421875,0.0,49.75,-6.815820217132568
12,100,2,none,0,321,73.35546875,96.4375,0.0,49.12890625,-7.098274230957031
12,100,2,none,0,322,73.39453125,96.78125,0.0,49.453125,-6.756933212280273
12,100,2,none,0,323,71.99609375,96.45703125,0.0,49.43359375,-6.768392086029053
12,100,2,none,0,324,72.41796875,96.1171875,0.0,49.640625,-6.740787029266357
12,100,2,none,0,325,72.76953125,96.546875,0.0,49.55078125,-6.671060562133789
12,100,2,none,0,326,72.84375,97.0078125,0.0,49.6015625,-6.711523056030273
12,100,2,none,0,327,73.0,96.85546875,0.0,49.68359375,-6.919791221618652
12,100,2,none,0,328,72.140625,98.23046875,0.0,49.57421875,-6.740950584411621
12,100,2,none,0,329,73.14453125,97.07421875,0.0,49.5390625,-6.868587017059326
