N,D,bonus,condition,seed,update,eat0,eat1,selectivity,zaps,ret
12,100,0.5,none,0,116,96.1484375,105.20703125,0.0,21.8125,-9.52685546875
12,100,0.5,none,0,117,98.0078125,104.75390625,0.0,21.45703125,-9.825814247131348
12,100,0.5,none,0,118,97.07421875,105.375,0.0,21.109375,-9.768782615661621
12,100,0.5,none,0,119,96.76953125,105.3671875,0.0,21.921875,-9.849447250366211
12,100,0.5,none,0,120,96.6640625,105.71875,0.0,21.7109375,-9.695182800292969
12,100,0.5,none,0,121,96.02734375,106.26953125,0.0,21.453125,-9.558919906616211
12,100,0.5,none,0,122,96.48046875,105.65234375,0.0,21.47265625,-9.521093368530273
12,100,0.5,none,0,123,95.48828125,106.140625,0.0,21.43359375,-9.486101150512695
12,100,0.5,none,0,124,96.93359375,105.765625,0.0,21.2734375,-9.461328506469727
12,100,0.5,none,0,125,96.7109375,106.5078125,0.0,21.5234375,-9.392383575439453
12,100,0.5,none,0,126,97.00390625,107.0859375,0.0,20.76953125,-9.462728500366211
12,100,0.5,none,0,127,96.40625,106.13671875,0.0,20.85546875,-9.255762100219727
12,100,0.5,none,0,128,96.640625,107.34765625,0.0,20.8828125,-9.285188674926758
12,100,0.5,none,0,129,96.94921875,105.9140625,0.0,21.06640625,-9.440006256103516
12,100,0.5,none,0,130,96.09765625,107.49609375,0.0,20.87109375,-9.046028137207031
12,100,0.5,none,0,131,95.40625,107.171875,0.0,20.91015625,-9.032747268676758
12,100,0.5,none,0,132,96.2890625,108.48046875,0.0,20.28125,-8.976334571838379
12,100,0.5,none,0,133,95.9140625,107.92578125,0.0,20.0,-8.8427095413208
12,100,0.5,none,0,134,97.03515625,107.421875,0.0,20.30859375,-9.216015815734863
12,100,0.5,none,0,135,96.73828125,108.1484375,0.0,20.36328125,-9.263477325439453
12,100,0.5,none,0,136,97.06640625,108.09375,0.0,20.4609375,-9.186361312866211
12,100,0.5,none,0,137,96.3984375,108.09375,0.0,20.4765625,-8.948795318603516
12,100,0.5,none,0,138,96.70703125,108.2421875,0.0,20.32421875,-8.935676574707031
12,100,0.5,none,0,139,96.1171875,108.3125,0.0,20.1015625,-8.851888656616211
12,100,0.5,none,0,140,96.48046875,108.29296875,0.0,20.08203125,-8.92695426940918
12,100,0.5,none,0,141,97.8359375,108.9453125,0.0,19.640625,-8.8857421875
12,100,0.5,none,0,142,97.28125,108.74609375,0.0,19.7265625,-8.9658203125
12,100,0.5,none,0,143,97.13671875,108.921875,0.0,19.88671875,-9.040950775146484
12,100,0.5,none,0,144,96.13671875,108.67578125,0.0,19.83203125,-8.813118934631348
12,100,0.5,none,0,145,97.5625,108.5859375,0.0,19.77734375,-8.807455062866211
12,100,0.5,none,0,146,96.41015625,108.921875,0.0,19.51171875,-8.765592575073242
12,100,0.5,none,0,147,97.52734375,108.65625,0.0,19.39453125,-8.764877319335938
12,100,0.5,none,0,148,95.76171875,108.92578125,0.0,19.65625,-8.549088478088379
12,100,0.5,none,0,149,97.21484375,108.6484375,0.0,19.47265625,-8.703027725219727
12,100,0.5,none,0,150,96.2265625,108.796875,0.0,19.43359375,-8.67197322845459
12,100,0.5,none,0,151,95.37109375,108.32421875,0.0,19.5546875,-8.736230850219727
12,100,0.5,none,0,152,96.671875,109.1171875,0.0,19.140625,-8.606998443603516
12,100,0.5,none,0,153,97.2734375,108.65625,0.0,18.94921875,-8.762011528015137
12,100,0.5,none,0,154,96.78125,108.84375,0.0,18.6015625,-8.556282997131348
12,100,0.5,none,0,155,97.71484375,108.6640625,0.0,19.03125,-8.680209159851074
12,100,0.5,none,0,156,97.83984375,109.15234375,0.0,18.98828125,-8.66064453125
12,100,0.5,none,0,157,96.328125,109.79296875,0.0,18.7890625,-8.462240219116211
12,100,0.5,none,0,158,96.8671875,108.69140625,0.0,18.82421875,-8.743391990661621
12,100,0.5,none,0,159,97.0234375,108.49609375,0.0,18.78125,-8.595149993896484
12,100,0.5,none,0,160,96.30859375,109.5078125,0.0,19.40234375,-8.613899230957031
12,100,0.5,none,0,161,96.6796875,108.9921875,0.0,18.7109375,-8.567285537719727
12,100,0.5,none,0,162,97.21875,108.859375,0.0,18.75390625,-8.668294906616211
12,100,0.5,none,0,163,96.63671875,109.55859375,0.0,18.46484375,-8.479459762573242
12,100,0.5,none,0,164,97.03515625,110.5078125,0.0,18.58984375,-8.466536521911621
12,100,0.5,none,0,165,96.71875,110.3515625,0.0,18.5234375,-8.298210144042969
12,100,0.5,none,0,166,95.75390625,109.5859375,0.0,18.68359375,-8.523469924926758
12,100,0.5,none,0,167,97.8125,110.2734375,0.0,18.40625,-8.294694900512695
12,100,0.5,none,0,168,97.52734375,110.40625,0.0,17.9296875,-8.348567962646484
12,100,0.5,none,0,169,96.6875,110.78125,0.0,18.7421875,-8.370182037353516
12,100,0.5,none,0,170,96.1171875,111.21484375,0.0,18.06640625,-8.03378963470459
12,100,0.5,none,0,171,96.27734375,110.984375,0.0,18.140625,-8.174154281616211
12,100,0.5,none,0,172,96.5625,111.37109375,0.0,17.98046875,-8.259993553161621
12,100,0.5,none,0,173,96.1328125,111.16015625,0.0,17.8359375,-7.961458206176758
12,100,0.5,none,0,174,97.140625,109.59375,0.0,17.87109375,-8.368815422058105
12,100,0.5,none,0,175,97.33203125,110.7734375,0.0,17.82421875,-8.139842987060547
12,100,0.5,none,0,176,97.359375,109.8828125,0.0,17.68359375,-8.413835525512695
12,100,0.5,none,0,177,97.6328125,110.73046875,0.0,17.97265625,-8.187663078308105
12,100,0.5,none,0,178,97.02734375,111.41015625,0.0,17.6171875,-7.915820598602295
12,100,0.5,none,0,179,96.12890625,112.1484375,0.0,17.87109375,-7.966861724853516
12,100,0.5,none,0,180,96.54296875,111.171875,0.0,17.7265625,-8.260775566101074
12,100,0.5,none,0,181,96.671875,111.40234375,0.0,18.1484375,-7.940560340881348
12,100,0.5,none,0,182,97.67578125,111.82421875,0.0,17.4375,-8.023893356323242
12,100,0.5,none,0,183,96.8203125,112.8125,0.0,17.55078125,-7.999870300292969
